1.0307,0.66845
0.8987,0.98393
0.91437,0.85935
1.0304,0.76392
1.2998,1.1312
1.0582,1.2318
0.84051,0.80294
1.0002,0.93136
1.1244,0.98171
0.83636,0.81487
0.99915,0.95721
0.85554,0.76887
0.85537,0.8553
0.85577,0.85267
0.94377,0.91367
0.92426,0.97808
0.92848,0.82447
0.81033,0.85989
0.97482,0.69782
0.88094,0.96148
1.0707,1.0735
0.93547,1.0159
0.77491,0.93072
0.84366,0.92521
0.86517,0.67702
0.70397,0.95649
0.80078,0.87857
0.70894,0.79566
0.99236,0.7876
0.68859,0.76137
0.74349,0.69172
0.736,0.65043
0.77217,0.63959
0.73919,0.84563
0.74674,0.80868
0.83514,0.69433
0.78125,0.90366
0.72093,0.75949
0.70091,0.83056
0.72311,0.71509
0.79057,0.67734
0.63792,0.70488
0.71541,0.7961
0.89103,0.68446
0.72813,0.65984
0.6639,0.66992
0.82994,0.61415
0.65155,0.69441
0.59847,0.63481
0.69708,0.86558
0.7321,0.90976
0.55681,0.60536
0.62698,0.63914
0.59679,0.65954
0.72678,0.93444
0.64549,0.537
0.56981,0.65794
0.55161,0.7154
0.59332,0.69765
0.5231,0.65601
0.54079,0.55017
0.65844,0.64063
0.5908,0.78111
0.62999,0.62134
0.59115,0.63115
0.62775,0.62392
0.55302,0.56621
0.65064,0.60997
0.62843,0.55934
0.44977,0.63283
0.49757,0.53478
0.575,0.61178
0.53764,0.51932
0.75827,0.68142
0.50847,0.58391
0.5343,0.54706
0.65593,0.6324
0.44798,0.51586
0.5319,0.57413
0.63601,0.5463
0.63758,0.7303
0.5552,0.5798
0.50873,0.52603
0.58409,0.65065
0.6578,0.46517
0.53664,0.62837
0.6089,0.47109
0.61572,0.58325
0.5385,0.62162
0.50477,0.49887
0.5337,0.46536
0.4928,0.47078
0.55136,0.43692
0.51563,0.48899
0.52095,0.64612
0.56361,0.48308
0.54092,0.516
0.50325,0.58458
0.4377,0.47846
0.41471,0.53755
